Country,Question ID,Response,Justification,Supporting0,Supporting1,Supporting2,Supporting4
Australia,ODB.2013.D5.d,0,,,,,
Australia,ODB.2013.D5.e,1,,The datasets on the open data portal and the Ministry of Finance can freely be accessed at no cost.,http://data.gov.au/about,,
Australia,ODB.2013.D5.f,1,,Creative Commons Attribution 3.0 Australia licence.,http://creativecommons.org/licenses/by/3.0/au/,,
Australia,ODB.2013.D7.a,1,,"Department of Industry through the Australian Business Register (ABR) allows uses to search by business registration & business name.

The Australian Securities and Investments Commission (ASIC) also maintains a register of publicly traded companies.",,,"The information is available through an interactive search engine. It includes the company name, location and type of the company registered."
Australia,ODB.2013.D7.b,1,,"http://abr.business.gov.au/

https://abr.gov.au/

http://www.asic.gov.au/asic/ASIC.NSF/byHeadline/Search_business_names

http://www.asic.gov.au/asic/ASIC.NSF/byHeadline/For%20companies%20overview",Doesn't appear to  have third party data available.,,
Australia,ODB.2013.D8.a,1,,"Office of Parliamentary Counsel through the ComLaw website

Parliament of Australia",,,"The websites have various information on legislation that includes Acts, Bills, Constitution, Petitions, among other information"
Australia,ODB.2013.D8.b,1,,"http://www.comlaw.gov.au/

http://www.comlaw.gov.au/

http://www.aph.gov.au/Parliamentary_Business/Bills_Legislation#a13","The Australian Legal Information Institute - http://www.austlii.edu.au/
Truncated through various NGOs/legal reporting such as court reports etc.",,
Australia,ODB.2013.D9.a,1,,"Department of Transport and Main Roads via TransLink website.

Australian Capital Territory

Open data initiatives are dependent on State involvement, for example the Government of South Australia has Open Data Portal, Victoria has data.vic however users can request inclusion of data on data.gov",,,"Information includes time tables for different transport means. 

Australian Capital Territory website provides information on Transport for Canberra for the various means. This information is provided via The ACT Internal Omnibus Network (ACTION) website that  provides residents and visitors to Canberra with public transport services in the ACT - http://www.action.act.gov.au/ on buses mainly"
Australia,ODB.2013.D9.b,1,,"http://www.transport.act.gov.au/home

http://www.action.act.gov.au/

http://translink.com.au/about-translink

http://dpti.sa.gov.au/open_data_portal 

http://www.data.vic.gov.au/data/dataset/ptv-timetable-api

http://ptv.vic.gov.au/timetables/

http://jp.translink.com.au/travel-information/network-information/timetables

http://www.deanesbuslines.com.au/",Aggregate data is available.,,
Australia,ODB.2013.D10.a,1,,"Department of Foreign Affairs and Trade

Australian Bureau of Statistics

Department of Finance through the open data portal - http://data.gov.au/",,,"The Information includes data on exports and imports in the country. It data includes commodities traded by region, value and countries of original as well as destination."
Australia,ODB.2013.D10.b,1,,"http://data.gov.au/dataset?q=International+trade&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=56.953125%2C-67.87554134672943%2C211.640625%2C42.553080288955826

http://www.dfat.gov.au/publications/statistics.html

http://www.abs.gov.au/AUSSTATS/abs@.nsf/second+level+view?ReadForm&prodno=5368.0&viewtitle=International%20Trade%20in%20Goods%20and%20Services,%20Australia~Jul%202014~Previous~04/09/2014&&tabname=Past%20Future%20Issues&prodno=5368.0&issue=Jul%202014&num=&view=&

http://www.dfat.gov.au/trade/australias-trade-at-a-glance/top-goods-services.html",Doesn't appear to  have third party data available.,,
Australia,ODB.2013.D10.c,1,,"http://www.abs.gov.au/AUSSTATS/abs@.nsf/second+level+view?ReadForm&prodno=5368.0&viewtitle=International%20Trade%20in%20Goods%20and%20Services,%20Australia~Jul%202014~Previous~04/09/2014&&tabname=Past%20Future%20Issues&prodno=5368.0&issue=Jul%202014&num=&view=&

http://data.gov.au/dataset?q=international+trade&sort=score+desc%2C+metadata_modified+desc","xls, csv",,
Australia,ODB.2013.D10.d,1,,http://data.gov.au/dataset/country-and-commodity-trade-data-file,,,
Australia,ODB.2013.D10.e,1,,The data sets on international trade can freely be accessed at no cost.,,,
Australia,ODB.2013.D10.f,1,,"Creative Commons Attribution 2.5 Australia licence  on the Australian Bureau of Statistics

Creative Commons Attribution 3.0 Australia on the Open data portal","http://creativecommons.org/licenses/by/2.5/au/

http://creativecommons.org/licenses/by/3.0/au/",,
Australia,ODB.2013.D11.a,1,,"The Australian government is responsible for data.gov which has the data sets for health sector performance data.

Department of Health

Australian Bureau of Statistics",,,"The Department of Health publishes a lot information on health status of the country. This includes Levels of vaccination;
Levels of access to health care; Health care outcomes for particular groups; Patient satisfaction with health services; among other information. The Department publishes annual reports and they have information on performance outcomes."
Australia,ODB.2013.D11.b,1,,"http://data.gov.au/dataset?q=+health+sector+performance+&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=-19.6875%2C-82.11838360691269%2C289.6875%2C77.76758238272801

http://www.abs.gov.au/AUSSTATS/abs@.nsf/ViewContent?readform&view=ProductsbyCatalogue&Action=Expand&Num=4.3

http://www.abs.gov.au/AUSSTATS/abs@.nsf/ViewContent?readform&view=ProductsbyCatalogue&Action=Expand&Num=4.7",Annual reports are available from major health providers but not commonly as open data sets.,,
Australia,ODB.2013.D11.c,1,,"http://www.health.gov.au/internet/main/publishing.nsf/Content/Statistics-1

http://www.health.gov.au/internet/main/publishing.nsf/Content/F210D973E08C0193CA257BF0001B5F1F/$File/GP%20Workforce%20Statistics%202013-14%20PUBLIC%20Web%20version.xlsx

http://health.gov.au/internet/main/publishing.nsf/Content/1A9DB6D72BD5879ACA257BF0001AFE28/$File/MBS%20Statistics%2020142%20JunQtr%2020140718.xlsx

http://www.health.gov.au/internet/main/publishing.nsf/Content/34A89144DB4185EDCA257BF0001AFE29/$File/MBS%20Statistics%20Financial%20Year%202013-14%20external%2020140718.xlsx

http://www.health.gov.au/internet/main/publishing.nsf/Content/ageing-rescare-aac-stats.htm

http://data.gov.au/dataset/australian-hospital-statistics-2012-13",xls,,
Australia,ODB.2013.D11.d,0,,,,,
Australia,ODB.2013.D11.e,1,,The data on the websites is free of charge,,,
Australia,ODB.2013.D11.f,1,,Creative Commons Attribution 3.0 Australia,http://creativecommons.org/licenses/by/3.0/au/,,
Australia,ODB.2013.D12.a,1,,"Australian Bureau of Statistics

The Australian Curriculum, Assessment and Reporting Authority (ACARA)",,,"The websites has education performance data on enrollments for primary and secondary schools, student to teacher ratios, school participation rates, retention and continuation rates, among other data. The Australian Curriculum, Assessment and Reporting Authority publishes information on test performances in examinations."
Australia,ODB.2013.D12.b,1,,"http://www.abs.gov.au/AUSSTATS/abs@.nsf/second+level+view?ReadForm&prodno=4221.0&viewtitle=Schools,%20Australia~2013~Latest~06/02/2014&&tabname=Past%20Future%20Issues&prodno=4221.0&issue=2013&num=&view=&

http://www.nap.edu.au/",Unknown,,
Australia,ODB.2013.D13.a,1,,"The agencies that collect crime statistics are

The Australian Bureau of Statistics 
The Australian Institute of Criminology (AIC)
Australian Federal Police
The Australian government through the open data portal",,,The information includes various crimes committed in Australia in the different regions.
Australia,ODB.2013.D13.b,1,,"http://data.gov.au/dataset?q=crime&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=-19.6875%2C-80.17871349622823%2C289.6875%2C80.17871349622823

http://www.abs.gov.au/ausstats/abs@.nsf/mf/4510.0

http://www.aic.gov.au/statistics.html

http://agencysearch.australia.gov.au/s/search.html?query=crime+statistics&collection=agencies&form=simple&profile=abs

http://www.abs.gov.au/ausstats/abs@.nsf/mf/4530.0",Data is available through various state organisations/entities such as state police.,,
Australia,ODB.2013.D13.c,1,,"http://agencysearch.australia.gov.au/s/search.html?query=crime+statistics&collection=agencies&form=simple&profile=abs

http://www.aic.gov.au/statistics.html

http://www.afp.gov.au/en/media-centre/publications/annual-reports.aspx

http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/4530.02012-13?OpenDocument","xls, csv",,
Australia,ODB.2013.D13.d,1,,http://data.gov.au/dataset/crime-incident-type-and-frequency-by-capital-city-and-nationally,"Aggregate national figures are provided in the file listed above. In addition, a number of states provide their own data in detailed bulk downloads: http://data.gov.au/dataset?q=crime",,
Australia,ODB.2013.D13.e,1,,All data sets on crimes can freely be accessed from the agencies named above at no cost,,,
Australia,ODB.2013.D13.f,1,,Creative Commons Attribution 3.0 Australia,http://creativecommons.org/licenses/by/3.0/au/,,
Australia,ODB.2013.D14.a,1,,"Department of Environment which has a National Pollutant Inventory

Department of Finance through the Open data portal.

Australia Bureau of Statistics",,,The websites provide information on emission of pollutants and deforestation in Australia
Australia,ODB.2013.D14.b,1,,"http://data.gov.au/dataset?q=Environmental&sort=score+desc%2C+metadata_modified+desc&ext_bbox=&ext_prev_extent=-19.6875%2C-80.17871349622823%2C289.6875%2C80.17871349622823

http://www.npi.gov.au/npidata/action/load/browse-search

http://www.npi.gov.au/publications

http://www.abs.gov.au/AUSSTATS/abs@.nsf/ViewContent?readform&view=ProductsbyTopic&Action=Expand&Num=2.1.6","Open data is available through NGOs, local government organisations etc.",,
Australia,ODB.2013.D14.c,1,,http://data.gov.au/dataset?q=pollution,xls,,
Australia,ODB.2013.D14.d,0,,,,,
Australia,ODB.2013.D14.e,1,,"Yes, all the documents on environment can freely be accessed at no cost.",http://www.abs.gov.au/websitedbs/d3310114.nsf/4a256353001af3ed4b2562bb00121564/83b66e9ffafd6dabca257140007575b5!OpenDocument,,
Australia,ODB.2013.D14.f,1,,Creative Commons Attribution 3.0 Australia,"http://creativecommons.org/licenses/by/2.5/au/

http://creativecommons.org/licenses/by/3.0/au/",,
Australia,ODB.2013.D15.a,1,,"The Australian Election Commission is responsible for national election results  data.

The Government of Australia through the Open data portal. The site is managed by the department of Finance",,,"The information on election results includes House of Representatives and Senate elections, including by-elections for various years. The information is categorized by division, polling place ID, ticket, candidate ID, party name and votes."
Australia,ODB.2013.D15.b,1,,"http://data.gov.au/dataset/federal-election-results

http://results.aec.gov.au/",Data may be available through local level and state.,,
Australia,ODB.2013.D15.c,1,,"http://data.gov.au/dataset/federal-election-results

http://results.aec.gov.au/17875/Website/SenateDownloadsMenu-17875-csv.htm

http://results.aec.gov.au/17875/Website/GeneralDownloadsMenu-17875-csv.htm

http://results.aec.gov.au/","xls, xml, csv",,
Australia,ODB.2013.D15.d,1,,http://results.aec.gov.au/,,,
Australia,ODB.2013.D15.e,1,,The data sets on both the websites can freely be accessed without any cost incurred. It is public information,http://data.gov.au/about,,
Australia,ODB.2013.D15.f,1,,Creative Commons Attribution 3.0 Australia licence.,http://creativecommons.org/licenses/by/3.0/au/,,
Australia,ODB.2013.D16.a,1,,"Department of Finance, the Ministry has Australian Government's procurement information system where procurement information is published. The website is known as AusTender. 

The Open data portal also publishes procurement information",,,"The information on the website includes contract notices, standing offer notices, among other information. This tender information for tenders is for various agencies or government departments in Australia"
Australia,ODB.2013.D16.b,1,,"http://data.gov.au/dataset/austender-contract-notice-export

https://www.tenders.gov.au/?event=public.CN.search

https://www.tenders.gov.au/?event=public.CNSON.list&cn_weekly=%7Bts+%272014-10-05+00%3A00%3A00%27%7D%2C%7Bts+%272014-10-11+23%3A59%3A59%27%7D&cn_weekly_submit=View

http://www.finance.gov.au/procurement/

http://www.tenders.gov.au/",Data may be available through local level and state.,,
Australia,ODB.2013.D16.c,1,,"http://data.gov.au/dataset/austender-contract-notice-export

http://data.gov.au/dataset?q=procurement","xls, csv",,
Australia,ODB.2013.D16.d,1,,http://data.gov.au/dataset/austender-contract-notice-export,Regular,,
Australia,ODB.2013.D16.e,1,,Data sets on procurement or tenders can freely be accessed at no cost,,,
Australia,ODB.2013.D16.f,1,,"Creative Commons Attribution 3.0 Australia

Creative Commons Attribution NoDerivatives 3.0 Australia licence","http://creativecommons.org/licenses/by/3.0/au/

http://creativecommons.org/licenses/by-nd/3.0/au/",,
Australia,ODB.2013.D15.g,1,,2014,10/7/2014,3-5 years,
Australia,ODB.2013.D15.h,1,,"The publications are sustainable as there is a range of data sets on election results. However, they one published date back to 2001",,,
Australia,ODB.2013.D15.i,1,,Election results can easily be discovered. It is located under - The Virtual Tally Room (VTR) which is a web-based election results system that provides election information and results in a user-friendly format. Results of all federal elections and by-elections since 2001 are available.,,,
Australia,ODB.2013.D15.j,0,,,,,
Australia,ODB.2013.D5.g,1,,2014,10/8/2014,Yearly,
Australia,ODB.2013.D5.h,1,,The data set is sustainable because there is a lot of information on budgets on the Ministry of Finance website. It dates becak to 1996.Refer to the link - http://budget.gov.au/past_budgets.htm,,,
Australia,ODB.2013.D5.i,1,,"Data can easily be discovered. On the Ministry of Finance website, there is a link to budget website - http://www.budget.gov.au/  whereas on the Open data portal, datasets can be located under department of finance datasets",,,
Australia,ODB.2013.D5.j,0,,,,,
Australia,ODB.2013.D13.g,0,,2013,10/8/2014,Annually,
Australia,ODB.2013.D13.h,0,,The summary file at http://data.gov.au/dataset/crime-incident-type-and-frequency-by-capital-city-and-nationally was created over a year ago and has not been recently updated. Not all states are providing their own data on the national portal for detailed crime reports.,,,
Australia,ODB.2013.D13.i,1,,"Information can eaily be discovered on all the thress websites. There are links to crime. For example on the Australian Bureau of Statistics, Data can be located under the Crimes and Safety category.",,,
Australia,ODB.2013.D13.j,0,,,,,
Australia,ODB.2013.D10.g,1,,2013,10/8/2014,"Monthly, Yearly",
Australia,ODB.2013.D10.h,0,,"There is a lot data on the Australian Bureau of Statistics website. This information dates back to 1990. However, the Bulk Datasets uploaded to the data portal appear to be posted long after the year end, and not clearly managed as part of a data series.",,,
Australia,ODB.2013.D10.i,1,,Data can easily be discovered. There are links to trade statistics on all the websites of agencies responsible for publishing trade statistics,,,
Australia,ODB.2013.D10.j,0,,,,,
Australia,ODB.2013.D8.c,0,,,,Information is available in pdf formats only,
Australia,ODB.2013.D8.d,0,,,,,
Australia,ODB.2013.D8.e,1,,Legislation information can freely be accessed from the websites above,,,
Australia,ODB.2013.D8.g,1,,,,,
Australia,ODB.2013.D8.f,0,,Unknown,,,
Australia,ODB.2013.D8.h,1,,The publications are sustainable as there is a range of legislation information that dates back to 1936,,,
Australia,ODB.2013.D8.i,1,,"The information can easily be discovered given the fact that there are links to legislations, Bills and Constitition especially on the Parliament of Australia website and ComLaw websites",,,
Australia,ODB.2013.D8.j,0,,,,,
Australia,ODB.2013.D16.g,0,,5/2/2014,10/9/2014,Monthly,
Australia,ODB.2013.D16.h,1,,The publications on procurement are sustainable because there is a range of information on tenders in Australia.,,,
Australia,ODB.2013.D16.i,1,,"The information can easily be discovered. There is a link to the AusTender website. On the Open data portal, information on tenders can easily be located in the department of Finance data sets.

Furthermore, on the Department of Finance website, there is a link to contract Notices and Standing Offer Notice - http://www.finance.gov.au/procurement/",,,
Australia,ODB.2013.D16.j,0,,,,,
Australia,ODB.2013.D1.g,1,,Unknown,10/9/2014,Unknown,
Australia,ODB.2013.D1.h,1,,Data is sustainable. There is a range of Map data and Maps of different features from the agencies responsible for publishing data.,,,
Australia,ODB.2013.D1.i,1,,"Data can easily be discovered on the Geoscience Australia websites and the Open data portal - http://data.gov.au/.

Also, on the Open data portal - http://data.gov.au/ , there is a link to National Map - http://nationalmap.nicta.com.au/",,,
Australia,ODB.2013.D1.j,0,,,,,
Australia,ODB.2013.D14.g,0,,2010,10/10/2014,Annually,
Australia,ODB.2013.D14.h,0,,The data available is not up-date,,,
